Record,YNAM,ZNAM
1329056138,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329056141,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076881,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076884,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076887,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076890,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076893,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076896,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076899,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076902,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076905,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076908,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076911,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076914,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076917,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076920,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076923,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076926,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076929,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076932,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076935,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076938,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076941,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076944,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076947,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076950,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076953,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076956,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329076959,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097699,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097702,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097705,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097708,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097711,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097714,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097717,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329097720,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118460,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118463,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118465,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118469,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118472,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118475,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118476,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118479,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118482,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118484,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118487,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118490,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118493,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118496,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118498,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118502,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118505,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329118508,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139254,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139256,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139258,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139260,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139262,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139264,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139266,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139269,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139272,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139275,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139278,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139281,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139284,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139287,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139290,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139293,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139298,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139301,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139304,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139307,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139310,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329139313,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160054,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160057,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160059,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160061,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160064,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160067,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160070,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160073,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160075,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160079,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160082,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160085,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160088,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160091,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160094,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160097,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160100,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160103,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160106,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160109,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160112,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160115,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329160118,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180858,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180861,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180864,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180867,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180870,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180873,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180876,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329180879,,
1329180882,,
1329180885,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201626,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201629,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201632,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201635,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201638,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201641,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201644,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201647,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201650,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201653,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201656,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201659,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201662,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201665,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201668,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201671,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201674,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201677,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201680,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201683,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201686,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201689,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201692,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201695,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201698,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329201701,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222441,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222444,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222447,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222450,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222453,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222456,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222459,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222462,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222465,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222468,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222471,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222474,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222477,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222480,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222483,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222486,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222489,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329222492,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243233,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243235,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243238,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243241,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243244,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243247,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243250,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243253,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243256,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243259,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243262,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243265,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243268,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243271,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243274,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243277,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243280,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243283,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243286,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243288,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243290,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243294,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243297,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329243300,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264040,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264043,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264046,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264049,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264052,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329264055,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284795,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284798,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284801,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284804,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284807,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284810,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284813,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284816,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284819,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284822,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284825,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284828,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284831,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284834,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284837,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284840,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284843,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284846,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284849,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284852,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284855,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284858,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284861,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329284864,,
1329284867,,
1329284869,,
1329284872,,
1329284875,,
1329284879,,
1329305619,,
1329305621,,
1329305623,,
1329305625,,
1329305627,,
1329305629,,
1329305631,,
1329305633,,
1329305636,,
1329305639,,
1329305642,,
1329305645,,
1329305648,,
1329305651,,
1329305654,,
1329305656,,
1329305659,,
1329305662,,
1329305665,,
1329305668,,
1329305671,,
1329305674,,
1329305677,,
1329305680,,
1329305683,,
1329305686,,
1329305689,,
1329305692,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329305695,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329305698,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329305701,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326441,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326444,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326447,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326450,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326453,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326456,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326459,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326462,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326465,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326468,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326471,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326474,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326477,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326480,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326483,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326486,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326489,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326492,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326495,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326498,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326501,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326504,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326507,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329326510,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329347250,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329347253,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329347256,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329367996,,
1329367999,,
1329368002,,
1329368005,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329368008,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329368011,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329368014,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329368017,,
1329368020,,
1329368022,,
1329368025,,
1329368028,,
1329368031,,
1329368034,,
1329368037,,
1329368040,,
1329368043,,
1329368046,,
1329368049,,
1329368052,,
1329368055,,
1329368058,,
1329368061,,
1329388801,,
1329388804,,
1329388807,,
1329388810,,
1329388813,,
1329388816,,
1329388819,,
1329388822,,
1329388825,,
1329388828,,
1329388831,,
1329388834,,
1329388837,,
1329388840,,
1329388843,,
1329388846,,
1329388849,,
1329388852,,
1329409592,,
1329409595,,
1329409598,,
1329409601,,
1329409604,,
1329409607,,
1329409610,,
1329409613,,
1329409616,,
1329409619,,
1329409622,,
1329409625,,
1329409628,,
1329409630,,
1329409634,,
1329409637,,
1329409640,,
1329409643,,
1329409646,,
1329409649,,
1329409652,,
1329409655,,
1329409658,,
1329409661,,
1329409664,,
1329430404,,
1329430407,,
1329430410,,
1329430412,,
1329430416,,
1329430419,,
1329430422,,
1329430425,,
1329430428,,
1329430431,,
1329430434,,
1329430437,,
1329430440,,
1329430443,,
1329430446,,
1329430449,,
1329430452,,
1329430455,,
1329430458,,
1329430461,,
1329451201,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329451204,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329451207,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329451210,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329451213,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329451216,,
1329451219,,
1329451222,,
1329451225,,
1329451228,,
1329451231,,
1329451234,,
1329451237,,
1329451240,,
1329451243,,
1329451246,,
1329451249,,
1329451252,,
1329451255,,
1329451258,,
1329471998,,
1329472001,,
1329492741,,
1329492744,,
1329492747,,
1329492750,,
1329492753,,
1329492755,,
1329492759,,
1329492762,,
1329492765,,
1329492768,,
1329492771,,
1329492774,,
1329492777,,
1329492780,,
1329492783,,
1329492786,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492788,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492792,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492795,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492798,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492801,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492804,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329492807,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1329513547,,
1329513550,,
1329513553,,
1329513556,,
1329513559,,
1329513562,,
1329513565,,
1329513568,,
1329513571,,
1329513574,,
1329513577,,
1329513580,,
1329513583,,
1329513586,,
1329513589,,
1329513592,,
1329513595,,
1329513598,,
1329513602,,
1329513605,,
1329513608,,
1329513611,,
1329513614,,
1329513617,,
1329513620,,
1329513623,,
1329513626,,
1329534366,,
1329534369,,
1329534372,,
1329534375,,
1329534378,,
1329534381,,
1329534384,,
1329534387,,
1329555127,,
1329555130,,
1329555133,,
1329555136,,
1329555139,,
1329555142,,
1329555145,,
1329555148,,
1329555151,,
1329555154,,
1329555157,,
1329555160,,
1329555163,,
1329555166,,
1329555169,,
1329555172,,
1329555175,,
1329555179,,
1329555182,,
1329555185,,
1329555188,,
1329555191,,
1329555194,,
1329555197,,
1329555200,,
1329555203,,
1329555206,,
1329555209,,
1329575949,,
1329575952,,
1329575955,,
1329575958,,
1329575961,,
1329575964,,
1329575967,,
1329575970,,
1329575973,,
1329575976,,
1329575979,,
1329575982,,
1329575985,,
1329575988,,
1329575991,,
1329575994,,
1329575997,,
1329576000,,
1329576003,,
1329576006,,
1329576009,,
1329576012,,
1329576015,,
1329576018,,
1329576021,,
1329596761,,
1329596764,,
1329596767,,
1329596770,,
1329596773,,
1329596776,,
1329596779,,
1329596782,,
1329596785,,
1329596788,,
1329596791,,
1329596794,,
1329596797,,
1329596800,,
1329596803,,
1329596806,,
1329596809,,
1329596812,,
1329596815,,
1329596818,,
1329596821,,
1329596824,,
1329596827,,
1329596830,,
1329617570,,
1329617573,,
